Parcel ID,Address,Ward,Neigh,AssN,Usage,Description,Value *,BldgSF,Front,Side1,LotSF,Add#,Street Name
45140003800,5347 Cote Brilliante Av,22,50,344,Residential,1 Story Brick Residence,,858.0,25.0,123.25,3080.0,5347,Cote Brilliante
45150000700,5362 Wabada Av,22,50,344,Residential,1 Story Brick Residence,,952.0,26.83,140.0,3796.0,5362,Wabada
45150000800,5360 Wabada Av,22,50,344,Residential,1 Story Brick Residence,,952.0,26.83,140.0,3749.0,5360,Wabada
45150001400,5344 Wabada Av,22,50,344,Residential,1 Story Brick Residence,,935.0,26.75,140.0,3680.0,5344,Wabada
45150002700,2321 Union Blvd,22,50,344,Residential,2 Story Brick Residence,,2208.0,27.0,135.0,3645.0,2321,Union
45150003700,5329 Lotus Av,22,50,344,Residential,1 Story Brick Residence,,1128.0,26.66,122.83,3335.0,5329,Lotus
45150003900,5335 Lotus Av,22,50,344,Residential,1 Story Brick Residence,,1128.0,26.66,122.83,3231.0,5335,Lotus
45150005400,1942 Arlington Av,22,50,344,Residential,1.5 Story Frame Residence,,858.0,20.0,201.65,4032.0,1942,Arlington
45160200600,2530 Chester St,22,50,344,Residential,1 Story Brick Residence,,,55.0,115.0,6286.0,2530,Chester
45160202500,5347 Wabada Av,22,50,344,Residential,2 Story Brick Four Family Flat,,,42.0,90.33,3753.0,5347,Wabada
45160202600,5351 Wabada Av,22,50,344,Residential,2 Story Brick Four Family Flat,,,38.0,90.33,3432.54,5351,Wabada
45161101400,5366 Northland Av,22,50,344,Residential,2 Story Permastone Two Family Flat,,,25.0,142.5,3580.0,5366,Northland
45161101500,5364 Northland Av,22,50,344,Residential,1 Story Brick Residence,,,50.0,142.5,7179.0,5364,Northland
45161101800,5356 Northland Av,22,50,344,Residential,1 Story Brick Residence,,,25.0,142.5,3719.0,5356,Northland
45161101900,2529-31 Chester St,22,50,344,Residential,2 Story Brick Four Family Flat,,,50.0,111.22,5560.0,2529,Chester
45170501300,2835 Abner Pl,22,50,344,Residential,1 Story Brick Residence,,968.0,29.0,108.66,3340.0,2835,Abner
45170504700,5325-7 Maffitt Av,22,50,344,Residential,2 Story Brick Four Family Flat,,3200.0,38.0,221.65,5388.0,5325,Maffitt
45170505200,5341 Maffitt Av,22,50,344,Residential,2 Story Brick Residence,,1326.0,42.33,155.43,6430.0,5341,Maffitt
45170506300,2802 Arlington Av,22,50,344,Residential,1.5 Story Frame Residence,,,25.0,201.12,4441.0,2802,Arlington
45170507300,2838 Arlington Av,22,50,344,Residential,2 Story Frame Residence **,,1728.0,50.0,211.92,10555.0,2838,Arlington
45170602700,5325 Northland Av,22,50,344,Residential,2 Story Brick Residence,,,25.0,132.0,3231.0,5325,Northland
45170602800,5329 Northland Av,22,50,344,Residential,2 Story Brick Residence,,,25.0,132.42,3153.0,5329,Northland
45170602900,5331 Northland Av,22,50,344,Residential,2 Story Brick Residence,,,25.0,132.44,3263.0,5331,Northland
45170603000,5333 Northland Av,22,50,344,Residential,2 Story Brick Residence,,,25.0,132.5,2971.0,5333,Northland
45200000200,3304 Semple Av,22,50,344,Residential,1.5 Story Frame Residence,,816.0,27.5,172.16,4732.0,3304,Semple
45200001300,3412 Semple Av,22,50,344,Residential,1 Story Frame Residence,,957.0,50.0,173.42,8907.0,3412,Semple
45200003100,3427 Arlington Av,22,50,344,Residential,2 Story Frame Residence,,911.0,25.0,173.01,3949.0,3427,Arlington
45200003300,3419 Arlington Av,22,50,344,Residential,2 Story Frame Residence,,2608.0,50.0,173.0,8583.0,3419,Arlington
45200003600,3407 Arlington Av,22,50,344,Residential,2 Story Brick Residence,,1342.0,30.0,173.0,5159.0,3407,Arlington
45200003800,3401 Arlington Av,22,50,344,Residential,2 Story Frame Residence,,1350.0,35.0,173.0,5850.0,3401,Arlington
45200004400,3315 Arlington Av,22,50,344,Residential,1 Story Frame Resdience,,945.0,25.0,180.0,4500.0,3315,Arlington
45210000200,1600-2 Semple Av,22,50,344,Residential,2 Story Brick Four Family Flat **,,4814.0,44.5,170.0,7857.0,1600,Semple
45210002600,1601 Arlington Av,22,50,344,Residential,2 Story Brick Two Family Flat,,,25.0,170.0,4443.5081795,1601,Arlington
45220000400,1906 Semple Av,22,50,344,Residential,2 Story Brick Residence,,1608.0,28.0,130.0,3538.0,1906,Semple
45220001200,1932 Semple Av,22,50,344,Residential,1 Story Brick Residence,,1179.0,30.0,170.0,5044.0,1932,Semple
45220002800,5412 Wabada Av,22,50,344,Residential,1 Story Brick Residence,,809.0,30.0,100.0,2938.0,5412,Wabada
45220003500,1949 Arlington Av,22,50,344,Residential,2 Story Brick Two Family Flat,,2332.0,31.0,170.0,5308.0,1949,Arlington
45230000200,2510-2 Semple Av,22,50,344,Residential,1 Story Brick Two Family Flat,,1344.0,45.0,172.5,7762.0,2510,Semple
45230001300,2700 Semple Av,22,50,344,Residential,2 Story Frame Residence,,847.0,25.0,172.66,4313.0,2700,Semple
45230002100,2715 Arlington Av,22,50,344,Residential,2 Story Brick Residence,,1425.0,28.0,172.66,4835.0,2715,Arlington
45230002500,2703 Arlington Av,22,50,344,Residential,2 Story Frame Residence,,1410.0,27.5,172.5,4748.0,2703,Arlington
45230002700,2551 Arlington Av,22,50,344,Residential,2 Story Frame Residence,,627.0,35.0,172.8,6042.0,2551,Arlington
45240000100,2502 Belt Av,22,50,344,Residential,2 Story Brick Residence,,1994.0,40.0,172.5,6205.0,2502,Belt
45240001200,2538 Belt Av,22,50,344,Residential,1 Story Frame Residence,,1218.0,50.0,172.75,8371.0,2538,Belt
45240002400,2719 Semple Av,22,50,344,Residential,1 Story Brick Residence,,675.0,25.0,172.75,4330.0,2719,Semple
45240003500,2537 Semple Av,22,50,344,Residential,1 Story Brick Residence,,704.0,25.0,172.5,4312.0,2537,Semple
45240004500,2507 Semple Av,22,50,344,Residential,1 Story Brick Residence,,1404.0,37.5,172.5,6210.0,2507,Semple
45250002000,5462 Wabada Av,22,50,344,Residential,1 Story Stucco Residence,,750.0,35.0,100.0,4020.0,5462,Wabada
45250003500,1935 Semple Av,22,50,344,Residential,1 Story Brick Residence,,1104.0,30.0,170.0,5100.0,1935,Semple
45250003600,1931 Semple Av,22,50,344,Residential,1 Story Brick Residence,,1128.0,28.0,170.0,4780.0,1931,Semple
45250003900,1923 Semple Av,22,50,344,Residential,2 Story Brick Two Family Flat,,1958.0,25.0,170.0,4250.0,1923,Semple
45260002000,1635 Semple Av,22,50,344,Residential,1 Story Brick Residence,,874.0,30.0,170.0,5181.0,1635,Semple
48240000400,2728 Belt Av,22,50,344,Residential,1 Story Frame Residence,,765.0,25.0,172.75,4313.0,2728,Belt
48240000500,2732 Belt Av,22,50,344,Residential,1 Story Frame Residence,,848.0,25.0,172.75,4249.0,2732,Belt
48240000600,2734 Belt Av,22,50,344,Residential,1 Story Frame Residence,,698.0,25.0,172.75,4318.0,2734,Belt
48240001300,2806 Belt Av,22,50,344,Residential,1 Story Frame Residence,,680.0,25.0,172.6,4417.0,2806,Belt
48240001800,2822 Belt Av,22,50,344,Residential,1 Story Brick Residence,,1320.0,50.0,172.75,8640.0,2822,Belt
48240005300,2809 Semple Av,22,50,344,Residential,1 Story Brick Residence,,1490.0,45.0,172.5,7763.0,2809,Semple
48240006100,2729 Semple Av,22,50,344,Residential,1 Story Frame Residence **,,1290.0,25.0,172.75,4313.0,2729,Semple
48250000300,2732 Semple Av,22,50,344,Residential,2 Story Brick Four Family Flat,,2924.0,50.0,172.7,8625.0,2732,Semple
48250000600,2740 Semple Av,22,50,344,Residential,1 Story Brick Residence,,924.0,24.0,172.5,4140.0,2740,Semple
48250000950,2808 Semple Av,22,50,344,Residential,1 Story Frame Residence,,988.0,50.0,172.66,8625.0,2808,Semple
48250001600,2832 Semple Av,22,50,344,Residential,2 Story Brick Residence,,1010.0,38.0,172.7,6562.0,2832,Semple
48250003900,2839 Arlington Av,22,50,344,Residential,2 Story Brick Residence,,1293.0,25.0,172.62,4516.0,2839,Arlington
48250003950,2837 Arlington Av,22,50,344,Residential,2 Story Brick Residence,,1293.0,25.0,172.62,4316.0,2837,Arlington
48250004900,2737 Arlington Av,22,50,344,Residential,1 Story Frame Residence,,753.0,25.0,172.66,4317.0,2737,Arlington
55550000300,5338 St Louis Av,22,50,344,Residential,2 Story Brick Two Family Flat,,2184.0,30.0,128.0,3932.0,5338,St Louis
55550000400,5336 St Louis Av,22,50,344,Residential,2 Story Brick Two Family Flat,,2184.0,30.0,128.0,3992.0,5336,St Louis
55550001000,5318 St Louis Av,22,50,344,Residential,2 Story Brick Two Family Flat,,1980.0,28.0,128.0,3584.0,5318,St Louis
52380003700,5609 Labadie Av,22,50,345,Residential,1.5 Story Frame Residence,,945.0,25.0,125.5,3144.0,5609,Labadie
52380006600,5751 Labadie Av,22,50,345,Residential,1 Story Brick Residence,,912.0,60.0,101.0,3529.0,5751,Labadie
52390005100,5705 Greer Av,22,50,345,Residential,1 Story Brick Residence **,,720.0,30.0,104.42,2836.0,5705,Greer
59310001900,5514-6 Palm St,22,50,345,Residential,2 Story Brick Four Family Flat,,3400.0,38.21,120.0,4585.0,5514,Palm
59310002300,3413 Belt Av,22,50,345,Residential,2 Story Brick Two Family Flat,,2208.0,32.0,120.0,3666.0,3413,Belt
59310002400,3409 Belt Av,22,50,345,Residential,2 Story Brick Two Family Flat,,2208.0,32.0,120.0,3809.5680035,3409,Belt
59310002600,5503-5 Hebert St,22,50,345,Residential,2 Story Brick Four Family Flat,,3136.0,50.0,120.0,5167.0,5503,Hebert
59310002800,5519 Hebert St,22,50,345,Residential,2 Story Brick Two Family Flat,,2208.0,35.0,120.0,4691.0,5519,Hebert
59320000500,5548 Hebert St,22,50,345,Residential,2 Story Brick Two Family Flat,5000.0,2456.0,35.0,103.83,3968.0,5548,Hebert
59320001400,5518 Hebert St,22,50,345,Residential,2 Story Brick Two Family Flat **,,2444.0,35.0,128.12,4564.0,5518,Hebert
59320001700,3351 Belt Av,22,50,345,Residential,2 Story Brick Four Family Flat,,3400.0,42.0,120.0,5095.0,3351,Belt
59320002100,3335 Belt Av,22,50,345,Residential,2 Story Brick Two Family Flat,,2200.0,33.0,120.06,3960.0,3335,Belt
59320003700,3340-2 Clara Av,22,50,345,Residential,2 Story Brick Four Family Flat,,3536.0,43.81,120.0,5532.0,3340,Clara
45280001800,5516 Wabada Av,22,50,346,Residential,1 Story Brick Residence,,852.0,21.25,125.0,2650.0,5516,Wabada
45280002500,1949 Belt Av,22,50,346,Residential,2 Story Brick Residence,,2788.0,50.0,192.6,9533.0,1949,Belt
45290000500,2608 Burd Av,22,50,346,Residential,2 Story Brick Two Family Flat,,2200.0,31.0,190.0,5925.0,2608,Burd
45290000700,2614 Burd Av,22,50,346,Residential,2 Story Brick Two Family Flat,,2210.0,31.0,190.0,6065.0,2614,Burd
45290001300,2632 Burd Av,22,50,346,Residential,1 Story Brick Residence,,856.0,25.0,100.0,2686.0,2632,Burd
45310000300,1906 Clara Av,22,50,346,Residential,1 Story Brick Residence,,898.0,25.0,141.0,3415.0,1906,Clara
45310000400,1910 Clara Av,22,50,346,Residential,1 Story Brick Residence,,1013.0,25.0,141.04,3525.0,1910,Clara
45310000900,1924 Clara Av,22,50,346,Residential,1 Story Brick Residence,,836.0,25.0,141.0,3592.0,1924,Clara
45310001000,1926 Clara Av,22,50,346,Residential,2 Story Brick and Frame Residence,,1585.0,25.0,141.0,3597.0,1926,Clara
45310001100,1930 Clara Av,22,50,346,Residential,1 Story Brick Residence,,836.0,25.0,141.0,3527.0,1930,Clara
45310002100,1968 Clara Av,22,50,346,Residential,2 Story Brick Residence,,1924.0,30.0,141.08,4230.0,1968,Clara
45310003800,1931-3 Burd Av,22,50,346,Residential,2 Story Brick Six Family Flat,,,66.5,192.5,12801.0,1931,Burd
45310004100,1911 Burd Av,22,50,346,Residential,1 Story Brick Residence,,748.0,30.0,96.5,2895.0,1911,Burd
45320001100,2600 Clara Av,22,50,346,Residential,2 Story Brick Two Family Flat,,1672.0,28.5,149.0,3964.0,2600,Clara
45320001500,2620 Clara Av,22,50,346,Residential,1 Story Frame Garage,,300.0,25.0,149.16,10289.0,2620,Clara
45320002400,2621 Burd Av,22,50,346,Residential,2 Story Brick Two Family Flat **,,1884.0,26.0,201.0,4784.0,2621,Burd
45320004000,2517 Burd Av,22,50,346,Residential,2 Story Brick Residence,,1836.0,50.0,200.0,10364.0,2517,Burd
45340002800,5536 St Louis Av,22,50,346,Residential,1 Story Frame Residence,,810.0,25.0,125.0,3380.0,5536,St Louis
45340004200,2849 Belt Av,22,50,346,Residential,1 Story Brick Residence,,1439.0,33.5,190.0,6279.0,2849,Belt
45340004300,2845 Belt Av,22,50,346,Residential,1 Story Brick Residence,,1258.0,33.52,190.0,6827.0,2845,Belt
45340004600,2835 Belt Av,22,50,346,Residential,1.5 Story Brick Residence,,1148.0,25.0,190.0,4931.0,2835,Belt
45340004700,2833 Belt Av,22,50,346,Residential,1.5 Story Brick Residence,,1148.0,25.0,190.0,4840.0,2833,Belt
45340005100,2823 Belt Av,22,50,346,Residential,1 Story Frame Residence,,945.0,25.0,190.0,4750.0,2823,Belt
48260002100,5650 Theodosia Av,22,50,346,Residential,1 Story Brick Residence,,952.0,50.0,120.0,5889.0,5650,Theodosia
48270007700,5745 Theodosia Av,22,50,346,Residential,2 Story Brick Residence **,,1472.0,30.0,120.0,3588.0,5745,Theodosia
48270008200,1606 Goodfellow Blvd,22,50,346,Residential,2 Story Brick Residence,,1440.0,26.58,101.32,3129.0,1606,Goodfellow
48270008300,1610 Goodfellow Blvd,22,50,346,Residential,2 Story Brick Two Family Flat,,2040.0,33.5,102.7,3418.0,1610,Goodfellow
49130000800,5708 Lotus Av,22,50,346,Residential,1 Story Frame Residence,,,30.0,164.92,5209.0,5708,Lotus
49140003500,5616 Wabada Av,22,50,346,Residential,1 Story Brick Residence,,910.0,25.0,160.0,4256.0,5616,Wabada
49140003700,5610 Wabada Av,22,50,346,Residential,1 Story Brick Residence,,910.0,25.0,160.0,4073.0,5610,Wabada
51990003500,5620 Highland Av,22,50,346,Residential,2 Story Frame Residence,,1498.0,25.0,105.0,2690.0,5620,Highland
51990003900,5610 Highland Av,22,50,346,Residential,1.5 Story Frame Residence,,737.0,25.0,105.0,2625.0,5610,Highland
51990004300,5600 Highland Av,22,50,346,Residential,2 Story Frame Residence,,1195.0,28.75,109.0,3177.0,5600,Highland
51990004900,5609 Wabada Av,22,50,346,Residential,1 Story Brick Residence,,920.0,25.0,125.0,3081.0,5609,Wabada
51990007800,5729 Wabada Av,22,50,346,Residential,1 Story Frame Residence,,1008.0,25.0,119.0,2944.0,5729,Wabada
52000001800,5710 Kennerly Av,22,50,346,Residential,1 Story Frame Residence,,919.0,37.5,105.0,3835.0,5710,Kennerly
52010003000,5632-4 Maffitt Av,22,50,346,Residential,1 Story Frame & 1 Story Brick on 1 Parcel,,906.0,50.0,105.0,5159.0,5632,Maffitt
52010004100,5621 Kennerly Av,22,50,346,Residential,2 Story Brick Two Family Flat,,2038.0,25.0,105.0,2675.0,5621,Kennerly
52010005200,5649 Kennerly Av,22,50,346,Residential,1 Story Frame Residence/Fire Damaged **,,664.0,25.0,105.0,2809.0,5649,Kennerly
52010005300,5651 Kennerly Av,22,50,346,Residential,1 Story Frame Residence,,706.0,27.6,105.0,2787.0,5651,Kennerly
52010005900,5709 Kennerly Av,22,50,346,Residential,1 Story Frame Residence,,793.0,50.0,105.0,5250.0,5709,Kennerly
52010006200,5717 Kennerly Av,22,50,346,Residential,1 Story Frame Residence,,818.0,25.0,105.0,2697.0,5717,Kennerly
52010006600,5727 Kennerly Av,22,50,346,Residential,1 Story Frame Residence,,814.0,25.0,105.0,2645.0,5727,Kennerly
52010006700,5729 Kennerly Av,22,50,346,Residential,1 Story Frame Residence,,814.0,25.0,105.0,2595.0,5729,Kennerly
52010006900,5733 Kennerly Av,22,50,346,Residential,2 Story Frame Residence **,,1160.0,25.0,105.0,2669.0,5733,Kennerly
52010007100,5739 Kennerly Av,22,50,346,Residential,1 Story Frame Residence,,851.0,25.0,105.0,2544.0,5739,Kennerly
52020000100,5752 Terry Av,22,50,346,Residential,1 Story Frame Residence,,691.0,30.0,131.1,3864.0,5752,Terry
52020000600,5738 Terry Av,22,50,346,Residential,1 Story Brick Residence,,892.0,30.0,131.92,3884.0,5738,Terry
52020002000,5658 Terry Av,22,50,346,Residential,1 Story Brick Residence,,920.0,30.0,132.0,3786.0,5658,Terry
52020002500,5642 Terry Av,22,50,346,Residential,1.5 Story Brick Residence,,870.0,30.0,132.0,3963.0,5642,Terry
52020004200,5631 Maffitt Av,22,50,346,Residential,2 Story Frame Residence,,1354.0,50.0,105.0,5431.0,5631,Maffitt
52430001800,5712 Roosevelt Pl,22,50,346,Residential,1 Story Frame Residence,,797.0,25.0,117.5,2912.0,5712,Roosevelt
52430002500,5658 Roosevelt Pl,22,50,346,Residential,1 Story Frame Residence,,658.0,25.0,117.6,2981.0,5658,Roosevelt
52430004400,2807 Clara Av,22,50,346,Residential,1 Story Frame Residence,,1018.0,50.0,158.66,12595.0,2807,Clara
52430004500,2801 Clara Av,22,50,346,Residential,1 Story Frame Residence,,1019.0,35.92,158.66,5699.0,2801,Clara
52430006400,5711 Terry Av,22,50,346,Residential,1 Story Brick Residence,,1080.0,30.0,135.0,4050.0,5711,Terry
52430007100,5731 Terry Av,22,50,346,Residential,1 Story Brick Residence,,984.0,30.0,135.0,4102.0,5731,Terry
52430007400,5741 Terry Av,22,50,346,Residential,1 Story Brick Residence,,889.0,30.0,135.0,4067.0,5741,Terry
52440001300,5716 St Louis Av,22,50,346,Residential,1.5 Story Brick Residence,5000.0,1075.0,30.6,136.75,3790.0,5716,St Louis
52440004300,2827 Clara Av,22,50,346,Mixed,2 Story Brick Mixed Use Building,,,60.79,159.0,9665.0,2827,Clara
52440004600,5627 Roosevelt Pl,22,50,346,Residential,1 Story Frame Residence,,754.0,25.0,117.0,2853.0,5627,Roosevelt
52440005200,5641 Roosevelt Pl,22,50,346,Residential,1 Story Frame Residence,,771.0,25.0,116.63,3378.0,5641,Roosevelt
52440007700,5757 Roosevelt Pl,22,50,346,Residential,1 Story Frame Residence,,993.0,25.0,116.58,2827.0,5757,Roosevelt
52540000500,5564 Powers Av,22,50,346,Residential,1.5 Story Brick Residence,,792.0,35.0,108.0,3550.0,5564,Powers
52570000900,5556 St Louis Av,22,50,346,Residential,2 Story Frame Two Family Flat,,1822.0,30.0,108.0,2997.0,5556,St Louis
52810001000,5524 Greer Av,22,50,346,Residential,1 Story Frame Residence,,770.0,25.0,120.5,2910.0,5524,Greer
49900001500,5836-8 Theodosia Av,22,50,347,Residential,2 Story Brick Four Family Flat,,,50.0,129.5,5703.2662675,5836,Theodosia
49900002900,5815 Dr Martin Luther King Dr,22,50,347,Mixed,2 Story Brick Mixed Use Building,,,51.01,125.63,6408.0,5815,Dr Martin Luther King
49900004307,5891-3 Dr Martin Luther King Dr,22,50,347,Mixed,2 Story Brick Mixed Use Building,,,50.19,110.44,5700.0,5891,Dr Martin Luther King
49900004600,1516 Hamilton Av,22,50,347,Residential,2 Story Brick Two Family Flat,,2194.0,28.5,109.16,3110.0,1516,Hamilton
49910000700,5878 Cote Brilliante Av,22,50,347,Residential,2 Story Brick Residence,,2100.0,25.0,116.64,2690.0,5878,Cote Brilliante
49910001100,5868 Cote Brilliante Av,22,50,347,Residential,2 Story Brick Residence,,1320.0,25.0,117.8,3070.0,5868,Cote Brilliante
49910001300,5862-4 Cote Brilliante Av,22,50,347,Residential,2 Story Brick Four Family Flat,,4872.0,50.0,118.92,5940.0,5862,Cote Brilliante
49910001900,5844 Cote Brilliante Av,22,50,347,Residential,2 Story Brick Two Family Flat,,2160.0,25.0,130.64,3095.0,5844,Cote Brilliante
49910002200,5836 Cote Brilliante Av,22,50,347,Residential,1 Story Brick Residence,,,25.0,121.79,2862.332364,5836,Cote Brilliante
49910002600,5826 Cote Brilliante Av,22,50,347,Residential,2.5 Story Brick Two Family Flat,,,25.0,122.92,2990.0701985,5826,Cote Brilliante
49910002700,5824 Cote Brilliante Av,22,50,347,Residential,2 Story Brick Two Family Flat,,2076.0,25.0,123.0,3158.4111125,5824,Cote Brilliante
49920000200,5896 Lotus Av,22,50,347,Residential,2 Story Brick Two Family Flat,,2016.0,31.66,115.27,3652.0,5896,Lotus
49920000300,5892 Lotus Av,22,50,347,Residential,2 Story Brick Two Family Flat,,2016.0,31.66,115.82,3664.0,5892,Lotus
49920000400,5890 Lotus Av,22,50,347,Residential,2 Story Brick Two Family Flat,,2016.0,31.7,116.12,3680.0,5890,Lotus
49920002100,5838 Lotus Av,22,50,347,Residential,2 Story Brick Two Family Flat,,2100.0,31.42,121.7,3822.0,5838,Lotus
49920002600,5822 Lotus Av,22,50,347,Residential,2 Story Brick Two Family Flat,,2200.0,25.0,123.4,3102.0,5822,Lotus
49920003700,5817 Cote Brilliante Av,22,50,347,Residential,2 Story Brick Residence,,1552.0,24.96,124.66,3103.0,5817,Cote Brilliante
49920003800,5819 Cote Brilliante Av,22,50,347,Residential,2 Story Brick Residence,,2190.0,25.21,124.08,2190.0,5819,Cote Brilliante
49920004000,5827 Cote Brilliante Av,22,50,347,Residential,2 Story Brick Two Family Flat,,,25.09,123.33,3094.0,5827,Cote Brilliante
49920005500,5867 Cote Brilliante Av,22,50,347,Residential,2 Story Brick Two Family Flat **,,2100.0,50.28,118.17,5946.0,5867,Cote Brilliante
49930001200,5854-6 Wabada Av,22,50,347,Residential,2 Story Brick Four Family Flat,,4126.0,50.0,119.92,5922.0,5854,Wabada
49930001400,5850 Wabada Av,22,50,347,Residential,2 Story Brick Two Family Flat,,1806.0,25.0,120.5,3110.0,5850,Wabada
49930002300,5822 Wabada Av,22,50,347,Residential,2 Story Brick Residence,,1584.0,25.0,123.5,3149.0,5822,Wabada
49930002500,5816 Wabada Av,22,50,347,Residential,2 Story Brick Residence,,1408.0,25.0,124.92,2958.0,5816,Wabada
49930003300,5813 Lotus Av,22,50,347,Residential,2 Story Brick Two Family Flat,,2160.0,30.03,125.0,3961.0,5813,Lotus
49930004700,5847 Lotus Av,22,50,347,Residential,2 Story Brick Two Family Flat,,1804.0,25.09,121.12,3063.0,5847,Lotus
49930005500,5869 Lotus Av,22,50,347,Residential,2 Story Brick Two Family Flat,,2000.0,30.0,118.16,3574.0,5869,Lotus
49950002800,5905 Highland Av,22,50,347,Residential,2 Story Brick Residence **,,,20.08,126.16,2537.0,5905,Highland
49950003610,5935 Highland Av,22,50,347,Residential,2 Story Brick Residence,,1056.0,50.08,121.08,6126.0,5935,Highland
49950004100,5953-5 Highland Av,22,50,347,Residential,2 Story Brick Four Family Flat,6000.0,5122.0,50.0,118.6,6047.0,5953,Highland
49950004200,5957-9 Highland Av,22,50,347,Residential,2 Story Brick Four Family Flat,,2280.0,50.0,125.25,6021.0,5957,Highland
49950004400,5963 Highland Av,22,50,347,Residential,2 Story Brick Two Family Flat,,1824.0,25.04,116.06,2890.0,5963,Highland
49950004500,5965 Highland Av,22,50,347,Residential,2 Story Brick Two Family Flat,,1824.0,25.04,116.06,2874.0,5965,Highland
49950004700,5971 Highland Av,22,50,347,Residential,2 Story Brick Residence,,1344.0,25.04,115.2,2884.0,5971,Highland
49950004800,5973-5 Highland Av,22,50,347,Residential,2 Story Brick Four Famiy Flat,,3932.0,50.08,115.2,5769.0,5973,Highland
49960000800,5966 Highland Av,22,50,347,Residential,2 Story Brick Two Family Flat,,2026.0,25.5,117.5,2760.0,5966,Highland
49960001400,5944 Highland Av,22,50,347,Residential,2 Story Brick Two Family Flat,,1918.0,25.0,120.92,3012.0,5944,Highland
49960001700,5932-4 Highland Av,22,50,347,Residential,2 Story Brick Four Family Flat,,3648.0,50.0,123.46,5786.0,5932,Highland
49960001800,5928 Highland Av,22,50,347,Residential,2 Story Brick Two Family Flat,,1872.0,30.0,125.5,3364.0,5928,Highland
49960002000,5922 Highland Av,22,50,347,Residential,2 Story Brick Two Family Flat,,2024.0,30.0,123.5,3407.5543905,5922,Highland
49960002200,5916 Highland Av,22,50,347,Residential,2 Story Brick Two Family Flat,,2254.0,25.0,125.58,3108.354814,5916,Highland
49960003600,5925 Wabada Av,22,50,347,Residential,2 Story Brick Two Family Flat,,2092.0,25.08,124.04,3278.0,5925,Wabada
49960004300,5945 Wabada Av,22,50,347,Residential,2 Story Brick Two Family Flat,,2296.0,27.0,121.0,3603.0,5945,Wabada
49960005100,5969 Wabada Av,22,50,347,Residential,2 Story Brick Two Family Flat,,2112.0,25.04,117.08,3218.0,5969,Wabada
49970000700,5962 Wabada Av,22,50,347,Residential,2 Story Brick Two Family Flat **,,2160.0,35.0,113.04,3957.0,5962,Wabada
49970002700,5906 Wabada Av,22,50,347,Residential,2 Story Brick Two Family Flat,,2346.0,50.0,120.37,5454.0,5906,Wabada
49970004400,5943 Lotus Av,22,50,347,Residential,2 Story Brick Two Family Flat,,2254.0,25.0,113.0,1908.0,5943,Lotus
49970004900,5955 Lotus Av,22,50,347,Residential,2 Story Brick Two Family Flat,,2116.0,25.0,113.0,2825.0,5955,Lotus
49970005000,5959-61 Lotus Av,22,50,347,Residential,2 Story Brick Four Family Flat,,3864.0,50.0,113.04,5499.0,5959,Lotus
49970005400,5981 Lotus Av,22,50,347,Residential,2 Story Brick Two Family Flat,,1846.0,25.0,113.0,2793.0,5981,Lotus
49980002500,5910 Lotus Av,22,50,347,Residential,2 Story Brick Two Family Flat,,2206.0,25.0,112.83,3071.0,5910,Lotus
49980002700,5904 Lotus Av,22,50,347,Residential,2 Story Brick Two Family Flat,,2250.0,25.0,112.5,3050.0,5904,Lotus
49980002800,1923 Hamilton Av,22,50,347,Residential,2 Story Brick Two Family Flat,,1702.0,57.1,47.16,2740.0,1923,Hamilton
49980003500,5921 Cote Brilliante Av,22,50,347,Residential,2 Story Brick Residence,,1452.0,50.0,112.92,5678.0,5921,Cote Brilliante
49980005100,5975 Cote Brilliante Av,22,50,347,Residential,2.5 Story Brick Residence,,1496.0,25.0,112.88,2884.462645,5975,Cote Brilliante
49990002000,5918 Cote Brilliante Av,22,50,347,Residential,2 Story Brick Residence,,1606.0,25.0,114.33,3089.0,5918,Cote Brilliante
49990004400,5953 Theodosia Av,22,50,347,Residential,2 Story Brick Residence,,1650.0,33.33,114.34,3807.0,5953,Theodosia
50000002000,5916 Theodosia Av,22,50,347,Residential,2 Story Brick Two Family Flat,,1908.0,25.0,114.4,2589.0,5916,Theodosia
50000002300,5908 Theodosia Av,22,50,347,Residential,2 Story Frame Residence,,2314.0,25.0,114.33,2752.0,5908,Theodosia
50000002707,5901-5 Dr Martin Luther King Dr,22,50,347,Mixed,2 Story Brick Mixed Use Building,,,68.88,114.83,7360.0,5901,Dr Martin Luther King
50000003107,5927 Dr Martin Luther King Dr,22,50,347,Mixed,2 Story Brick Mixed Use Building,,,30.0,114.33,3429.0,5927,Dr Martin Luther King
50780000300,2617 Hodiamont Av,22,50,347,Residential,2 Story Brick Residence,,1232.0,25.0,123.6,3087.0,2617,Hodiamont
55510000107,5894-8 Highland Av,22,50,347,Mixed,2 Story Brick Mixed Use Building,,5504.0,60.0,127.6,7650.0,5894,Highland
55510001800,5844 Highland Av,22,50,347,Residential,2 Story Brick Residence,,1283.0,30.0,127.5,3657.0,5844,Highland
55510003100,5802 Highland Av,22,50,347,Residential,2 Story Brick Four Family Flat,,3762.0,61.11,127.6,8085.0,5802,Highland
55510003700,5821 Wabada Av,22,50,347,Residential,2 Story Brick Two Family Flat,,2212.0,30.0,127.5,3857.0,5821,Wabada
55510003800,5825 Wabada Av,22,50,347,Residential,2 Story Brick Two Family Flat,,2120.0,30.0,127.6,3662.0,5825,Wabada
